input,output,type,variant,prompt_strategy,temperature,reasoning_effort,image_detail,strategy,complexity,provider,model,model_reported,run,attempt,generation_id,context_tokens,context_components,duration,input_tokens,output_tokens,total_tokens,cached_tokens,cache_write_tokens,reasoning_tokens,cost_usd,cost_prompt_usd,cost_completion_usd,extraction_ok,parse_ok,truncated,sfc_bytes,sfc_lines,stop_reason,native_finish_reason,refusal,error,created_at
simple-8,8-d2-claude-sonnet-5-1.vue,components,,zero_shot,0.0,medium,auto,d2,simple,Amazon Bedrock,claude-sonnet-5,anthropic/claude-sonnet-5,1,1,gen-1785340593-IvNuS6ssE1gzwvF877yw,21343,2,5236.0752,37108,326,37434,1112,32396,0,0.0916724,0.0884124,0.00326,True,True,False,843,32,stop,end_turn,,,2026-07-29T17:56:40.044846
simple-9,9-d2-claude-sonnet-5-1.vue,components,,zero_shot,0.0,medium,auto,d2,simple,Amazon Bedrock,claude-sonnet-5,anthropic/claude-sonnet-5,1,1,gen-1785340599-bELtQQUVITgK9Aivo8Xd,6386,2,6546.3974,16566,550,17116,1112,9917,0,0.0415889,0.0360889,0.0055,True,True,False,1321,37,stop,end_turn,,,2026-07-29T17:56:46.597253
hard-1,1-d3-claude-sonnet-5-1.vue,components,,zero_shot,0.0,medium,auto,d3,hard,Amazon Bedrock,claude-sonnet-5,anthropic/claude-sonnet-5,1,1,gen-1785340605-XJ1Ar5SWe3OBMf4U4lnD,11527,5,9047.1604,31332,726,32058,1112,17178,0,0.0765114,0.0692514,0.00726,True,True,False,1846,62,stop,end_turn,,,2026-07-29T17:56:55.650383
hard-10,10-d3-claude-sonnet-5-1.vue,components,,zero_shot,0.0,medium,auto,d3,hard,Amazon Bedrock,claude-sonnet-5,anthropic/claude-sonnet-5,1,1,gen-1785340614-VEKNvy8vn31gqpwC9fgu,7071,3,12036.3846,46945,1423,48368,1112,10618,0,0.1114274,0.0971974,0.01423,True,True,False,3615,136,stop,end_turn,,,2026-07-29T17:57:07.696794
hard-2,2-d3-claude-sonnet-5-1.vue,components,,zero_shot,0.0,medium,auto,d3,hard,Amazon Bedrock,claude-sonnet-5,anthropic/claude-sonnet-5,1,1,gen-1785340626-eUN46TgFDHf60qgFhKKN,2483,1,6938.8993,25154,646,25800,1112,3672,0,0.0566024,0.0501424,0.00646,True,True,False,1562,40,stop,end_turn,,,2026-07-29T17:57:14.641708
hard-3,3-d3-claude-sonnet-5-1.vue,components,,zero_shot,0.0,medium,auto,d3,hard,Amazon Bedrock,claude-sonnet-5,anthropic/claude-sonnet-5,1,1,gen-1785340633-VLcAOWgndcJiGvvp6zX1,12942,5,8586.5481,70150,794,70944,1112,19172,0,0.1558244,0.1478844,0.00794,True,True,False,1983,70,stop,end_turn,,,2026-07-29T17:57:23.239253
hard-4,4-d3-claude-sonnet-5-1.vue,components,,zero_shot,0.0,medium,auto,d3,hard,Amazon Bedrock,claude-sonnet-5,anthropic/claude-sonnet-5,1,1,gen-1785340642-ratHU9csHxBbXzaGjbxN,7071,3,10868.9797,36097,1028,37125,11730,0,0,0.06136,0.05108,0.01028,True,True,False,2549,91,stop,end_turn,,,2026-07-29T17:57:34.125705
hard-5,5-d3-claude-sonnet-5-1.vue,components,,zero_shot,0.0,medium,auto,d3,hard,Amazon Bedrock,claude-sonnet-5,anthropic/claude-sonnet-5,1,1,gen-1785340653-ydGCVR4ThIUUSR2gbCnt,6819,3,15184.5353,22783,1905,24688,1112,10492,0,0.0678604,0.0488104,0.01905,True,True,False,5017,122,stop,end_turn,,,2026-07-29T17:57:49.315206
hard-6,6-d3-claude-sonnet-5-1.vue,components,,zero_shot,0.0,medium,auto,d3,hard,Amazon Bedrock,claude-sonnet-5,anthropic/claude-sonnet-5,1,1,gen-1785340669-qhuA1IWdE8Zorqw8JXz3,5721,2,6732.8632,17548,328,17876,1112,8470,0,0.0406094,0.0373294,0.00328,True,True,False,744,31,stop,end_turn,,,2026-07-29T17:57:56.052075
hard-7,7-d3-claude-sonnet-5-1.vue,components,,zero_shot,0.0,medium,auto,d3,hard,Amazon Bedrock,claude-sonnet-5,anthropic/claude-sonnet-5,1,1,gen-1785340675-EA3AmuhdqUfST3RrXeTi,5853,5,11130.5099,30026,1131,31157,1112,9042,0,0.0738814,0.0625714,0.01131,True,True,False,2725,84,stop,end_turn,,,2026-07-29T17:58:07.188566
hard-8,8-d3-claude-sonnet-5-1.vue,components,,zero_shot,0.0,medium,auto,d3,hard,Amazon Bedrock,claude-sonnet-5,anthropic/claude-sonnet-5,1,1,gen-1785340686-uc1OvVtdgFduWzOv466I,5970,3,11784.0025,17729,1285,19014,1112,9219,0,0.0509159,0.0380659,0.01285,True,True,False,3243,77,stop,end_turn,,,2026-07-29T17:58:18.977992
